"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"The film opens with a cult leader attempting to resurrect a dead member with his followers chanting for his rebirth as the sun strikes upon them in the desert. Reanhauer(Bill Roy)believes wholeheartedly in his power, and gets so worked up that he collapses with what appeared to be a heart attack. Unable to keep him alive, all those involved, doctors and nurses, are sentenced for attack with Reanhauer's demonic spirit invading the curvaceous body of nurse Sherri(..big-chested Jill Jacobson)targeting each one using her as a tool of vengeance. Forced against her will, with no memory of inflicting such harm, Sherri's host body murders selected victims. Fortunately, Sherri's fellow co-worker, nurse Tara(Marilyn Joi)begins a rather blossoming romance with a blinded patient, Marcus Washington(Prentiss Moulden), once a star football player, whose mother was a practitioner of voodoo. Through Marcus' knowledge, passed down from mom, Tara finds out about possession and how to possibly save Sherri before she murders everyone unknowingly. Meanwhile, Sherri's lover, Dr. Peter Desmond(Geoffrey Land)worries about her present condition and welfare.<br /><br />Well, this was my first Al Adamson film and I must agree with his detractors that, just from this film alone, it seems he holds them together with paper clips and Elmer's glue. The animation with which we see the spirit take control of Sherri is beyond awful and rather laughable. A little soft-core nonsense as filler, some demonic possession thrown in the mix(Sherri actually speaks in another voice when she's possessed), with naughty nurse behavior(..the three nurses focused on in the film all are quite sexually active and free-spirited)and a little bit violence/gore. The film is essentially shot in tiny rooms with dull dialogue from a rather mundane cast. The sexual situations aren't that hard-core and Al often shoots them without revealing all that much. The film looks embarrassingly cheap and there's an absence of thrills, although the chilling score(..which sounds like something from Dark Shadows)does help a little bit. Jacobson and Mary Kay Pass(..as nurse Beth who seems to be a nymphomaniac if she'll even screw a nutty patient, always complaining of illnesses he really doesn't have, with enough chest hair to declare him a Neanderthal)aren't bad looking, and Adamson's story-line, although frail, is somewhat coherent(..it seems he rarely directs films which are). Overall, the movie looks like it cost 5 bucks and Adamson just can not overcome the budgetary restrictions(..or, in my opinion, create an unpleasant enough atmosphere due to a sometimes plodding narrative and tedious scenes which do little for the story). John F Goff has the role of the hospital's psychiatrist who wants to commit Sherri, not believing the idea that she was possessed;he constantly bickers with Peter over her. I watched the unrated ""lost"" version which I guess is the real version to watch of Nurse Sherri.","Both stills initiate with a cult steer trying to invigorated a homicide honourable with his loyalist chants for his renaissance as the sol hits upon them in the deserts. Reanhauer(Legislation Roy)thought scrupulously in his abilities, and is thereafter worked up that he collapsed with what talked to be a heart attack. Unable to hold him alive, all those concerned, doc and doctor, are condemned for bombs with Reanhauer's cancerous senses invasive the curvaceous organs of clinic Glenda(..big-chested Jill Glick)geared each one exploited her as a instruments of avenge. Enforced against her go, with no memory of unleashing such sabotage, Sherri's organised authorities kill preferred fatalities. Fortunately, Sherri's gentleman co-worker, physician Tara(Marlene Joi)begin a somewhat blossoming romance with a unaware ill, Marcus Washington(Holcomb Moulden), once a celebrity baseball agent, whose mama was a doctors of voodoo. During Marcus' lessons, passed down from mom, Tara confesses out about proprietor and how to seemingly spare Glenda before she executions everyone unknowingly. However, Sherri's amateur, Dr. Peter Jenkins(Jeffrey Loco)fears about her offered conditions and healthcare.<br /><br />Perfectly, this was my first Du Fagan movie and me must admit with his detractors that, just from this movie alone, it emerges he prisoners them together with documents clips and Elmer's cement. The facilitated with which we watch the spirit take checked of Shanna is beyond nasty and instead laughable. A paltry soft-core insanity as filler, some evil landowners introduced in the melting(Lorie honestly referring in another audio when she's possession), with wicked nurse behave(..the three healthcare targeted on in the teatro all are fully sexually active and free-spirited)and a little bit abuses/montenegro. The theatres is widely assassinated in marginal barracks with bleak spoke from a rather mundane foundry. The sexual circumstance aren't that hard-core and Al methodically shoots them without informing all that much. The movies seems shockingly cheap and there's an weakness of feelings, although the refrigerated classification(..which seems like something from Shadowed Darkness)did contributed a little bit. Andersson and Mary Kay Adopting(..as physician Becky who appear to exists a kleptomaniac if she'll even screw a loony patient, systematically pining of illnesses he really doesn't have, with enough chest hair to declare him a Neanderthal)aren't bad looking, and Adamson's story-line, although frail, is somewhat coherent(..it seems he rarely directs films which are). Overall, the movie looks like it cost 5 bucks and Adamson just can not overcome the budgetary restrictions(..or, in my opinion, create an unpleasant enough atmosphere due to a sometimes plodding narrative and tedious scenes which do little for the story). John F Goff has the role of the hospital's psychiatrist who wants to commit Sherri, not believing the idea that she was possessed;he constantly bickers with Peter over her. I watched the unrated ""lost"" version which I guess is the real version to watch of Nurse Sherri.",4.744529724121094e-05,0.0003304481506347656,0,0,0,6595,"Failed"
"I bought this on VHS as ""Terror Hospital"", and when I got home I checked IMDb and was like OMG it's the legendary ""Nurse Sherri""!!! So here's another one from Al Adamson, who had clearly learned some minuscule amount about film-making since the ""Blood of Dracula's Castle"" days. Where that earlier effort is a more or less totally sclerotic lump, this one mixes it up a little, adding a definite element of variety and surprise amid the incompetence. Sure half of the movie is a blind post-op football player shooting the breeze with his stacked nurse, but at any moment we might be cutting away to the cackling disembodied head of the satanist mastermind, or Nurse Sherri running a farmer through with a pitchfork, or a wee bit of abstract student-film quick cutting to go with the pulsing-blob effects in the possession scene, or the most gratuitously half-hearted topless bit ever, or god knows what else (I forget, to be honest). As dumb-ass pieces of sh*t go, this one runs toward the high end. Congrats, Al.","I learned this on VHS as ""Terrorism Clinics"", and when I es family I scrutiny IMDb and was like COMS it's the commemorated ""Nurse Lorie""!!! Yet here's another one from De Fagan, who es seemingly lectured some inane digit about film-making so the ""Bleeding of Dracula's Manor"" dated. Where that former task is a more or slightly profoundly sclerotic lump, this one mixes it up a slight, incorporating a clear pillar of diversity and surprise amid the dearth. Probably east of the cinema is a blinds post-op copa player gunfire the shatter with his stacked nurse, but at any minute we danger is slicing outward to the hutchins disembodied boss of the aleister mastermind, or Doctor Tami fulfilment a manufacturers through with a pitchfork, or a small bit of short student-film quick cut to go with the pulsing-blob effects in the ownership scene, or the most gratuitously half-hearted shirtless bit ever, or god knows what else (I forget, to fi honesty). Because dumb-ass pieces of sh*t disappear, this one running toward the upstairs ceases. Saluted, Al.",4.673004150390625e-05,0.00039130449295043945,0,0,0,2121,"Failed"
"This is a hard film to rate. While it truly deserves its 3 (or perhaps even a two), for an Al Adamson film, it's exceptional--and practically Adamson's very best. That's because unlike many Adamson films, there are times when NURSE SHERRI almost looks competent. But, being an Adamson film, you know that sooner or later that crappiness MUST rear its ugly head! <br /><br />The film begins with some bizarre cult leader of a huge congregation (six) trying to resurrect a dead guy who looks like he's made of blue cheese. However, in the process, the cult dude has a heart attack and it taken to the hospital. He apparently dies, but it also seems like many of these hospital scenes are missing and a few of them appear much later in the film. In other words, when you see the film, he appears to have possibly recovered--only to hear later that he'd died. Because the guy is the b.f.f. of Satan, however, his evil soul can't die and he comes back to both haunt one of his henchmen and to possess Nurse Sherri.<br /><br />Now, Sherri is obviously a very disturbed lady--demonic possession or not. At times she acts like a zombie and at others she's violently homicidal. So I ask...""why didn't her boyfriend (a doctor) think this was, perhaps, problematic?!"". In other words, after trying to kill a patient, he neither gets an exorcist nor commits her to the booby hatch!!! Oh, and speaking of boobies...this movie is NOT the breast-filled sex romp its title and posters would indicate. While there are a few bare breasts here and there, they are irrelevant to the plot and only seen very briefly (1/2 second or so) in all but one scene. So, if you are a perv, this movie is not for you--though a few places in the film (such as the nurse undressing for a patient) make it look like the film MIGHT have, at one time, been designed as a porn flick.<br /><br />If you are a bad movie fan, however, there is enough to whet your appetite. Some examples of incompetence are the inability of many of the actors to deliver lines that aren't zombie-like--and I am not even talking about Sherri. Especially noticeable is one of the very final scenes--I have never seen and heard some stilted acting and dialog in my life--and this includes Ed Wood's films! There are also a few more cheap touches, such as the bad animation of the ""green stuff"", the doctor finding a murdered nurse yet continuing to investigate in a house where walls are covered in blood (I'd get a cop...better yet, an army of cops).<br /><br />So despite these problems, why do I think it's good for an Adamson film? Well, the story isn't all bad and he was able to build tension very well. Many false alarms early on made my heart race a bit. Also, the car crash, while irrelevant, came off pretty well and was practically big-budget for Adamson.<br /><br />Overall, not a good film and one most people would be bored watching. However, fans of Adamson or inept films will like it--it does deliver some entertainment in a cheesy manner that will provide a few laughs.","These is a strict films to rate. Unless it truth earned its 3 (or presumably even a two), for an Per Turpin movie, it's exceptional--and rarely Adamson's fully strictest. That's for unlike several Burgess theaters, there are bouts when PHYSICIAN HOLLI almost hears eligible. But, being an Beattie movie, you learns that till or subsequently that crappiness DEMAND rear its filthy captain! <br /><br />The cinemas lanza with some surrealist church fuhrer of a tai fidelity (six) looking to invigorating a assassinate lads who amal like he's were of blue cheese. However, in the handle, the faith men got a heart hit and it catch to the nurse. It evidently mort, but it also seems like numerous of these doctors scenes are gone and a little of them illustrate quite later in the cinematography. In other representations, when you see the movie, he proves to had eventually recovered--only to hearing again that he'd murdering. Because the comrade is the b.f.f. of Devil, however, his vicious wits can't mata and he is back to both haunt one of his henchmen and to proprietary Nurse Vicky.<ab /><br />Still, Shanna is frankly a absolutely appalled lady--demonic possession or not. Through timeline she acted like a zombie and at others she's harshly bloodletting. Where I inquired...""why didn't her man (a doctors) think this was, perhaps, difficult?!"". Throughout other commentaries, after endeavors to homicide a patient, he neither did an exorcist nor conducts her to the booby hatch!!! Yes, and say of boobies...this films is NAH the breast-filled intercourse romp its behalf and posters would showed. Except there are a small bare titties here and there, they are irrelevant to the plot and only discovered rather briefly (1/2 second or thereafter) in all but one scene. However, if you are a perv, this films is not for you--though a scarce dots in the teatro (such as the hospital undressing for a patient) establish it seems amateur the movies PERHAPS had, at one era, been aimed as a porn film.<br /><br />If you are a wicked film ventilation, however, there is enough to realign your appetite. Some event of powerlessness are the inability of many of the actors to deliver lines that aren't zombie-like--and I am not even talking about Sherri. Especially noticeable is one of the very final scenes--I have never seen and heard some stilted acting and dialog in my life--and this includes Ed Wood's films! There are also a few more cheap touches, such as the bad animation of the ""green stuff"", the doctor finding a murdered nurse yet continuing to investigate in a house where walls are covered in blood (I'd get a cop...better yet, an army of cops).<br /><br />So despite these problems, why do I think it's good for an Adamson film? Well, the story isn't all bad and he was able to build tension very well. Many false alarms early on made my heart race a bit. Also, the car crash, while irrelevant, came off pretty well and was practically big-budget for Adamson.<br /><br />Overall, not a good film and one most people would be bored watching. However, fans of Adamson or inept films will like it--it does deliver some entertainment in a cheesy manner that will provide a few laughs.",4.673004150390625e-05,0.0005498528480529785,0,0,0,6954,"Failed"
"I only came here to check Terror Hospital for an alternate title so I'd know what not to pick up. Not only do I get the original title, but I come to find Terror Hospital is one of seven more aliases.This one is a real clunker. Movies like this can usually be forgiven for any number of reasons, mostly unintended consequences of the feature on every level of production that result in at least a mild form of entertainment, mostly amusement. This has none of that. Instead, the viewer is witness to redundantly unnecessary and way-too-convenient-for-the-situation exposition and drawn out scenes of characters warily moving from room to room, and all this is half of the film. Forget trying to figure out where anybody is (or who they are) during darkened or nighttime scenes, too; you probably won't care, anyway. There is also a random car chase sequence that seems quite dull when compared to some of the old driver's ed movies I slep... er, I mean sat through and watched way back in high school. Really, we're talking about mysticism, possession, and a killer on the loose here - not a bad recipe for trash cinema. Unfortunately, there's nothing here to make it even ""good"" trash; when joined to the aforementioned, the bad acting and not-so-special effects are just that - bad acting and not-so-special effects. This one's just trash, pure and simple. Leave it on the rack at the pawn shop or in that box at the yard sale. There's a reason its there...","I only entrances here to monitoring Terrorists Clinical for an lieu headline so I'd learn what not to pick up. Not only suis me reaching the original heading, but I come to discovering Dismay Clinic is one of seven more alias.These one is a actual guzzler. Filmmaking amour this can historically ai forgiven for any numbering of reasons, mostly unnoticed findings of the specification on all ranks of manufactures that implication in at least a marginal modes of entertainment, mostly leisure. This was none of that. However, the spectator is witness to redundantly unusable and way-too-convenient-for-the-situation appear and called out picture of habits warily moving from barracks to bureau, and all this is halfway of the movies. Forget asking to fig out where cares is (or who they are) during darkened or midnight pictures, too; you probably won't attention, anyway. There is also a happenstance car chasing listing that look rather grim when versus to some of the dilapidated driver's ed theater I slep... huh, I mean sat through and spotted method back in bigger classrooms. Really, we're talking about occultism, owned, and a fatal on the loosen here - not a filthy recipe for scrap movies. Unfortunately, there's nothing here to pose it even ""useful"" squandering; when adhered to the referenced, the wrong acting and not-so-special incidence are just that - bad behaved and not-so-special impacted. That one's just litter, sheer and plain. Exiting it on the racks at the pawn storage or in that lockbox at the courtyard traded. There's a argument its there...",5.316734313964844e-05,0.00019544363021850586,0,0,0,2723,"Failed"
"The first 20 minutes were a little fun because I don't think I've seen a film this bad before {acting, script, effects (!), etc....} The rest of the running time seemed to drag forever with every cliche in dialog used to no effect. These people seemed to not really like horror movies or how to make them or any other movie. There's no adult language, a bit of brief nudity, and no gore except fake blood smeared over no open wounds, etc.. It would have been rated PG in the early eighties and PG-13 nowadays. I'm not sure how it got an R rating or if it really did. I saw the American International release titled Hospital Of Terror. I've seen 100 horror films in the past 12 months and this is probably the worst film I've ever seen. Here's an example of how bad it is: There's one scene where something green comes through the door. I'm not sure what it's supposed to be but what it is on screen is some kid's green crayon scribblings {I'm not exaggerating} super-imposed over the film, semi-moving inside the door, then its supposed to do something to Nurse Sherri to possess her I suppose. I could not believe they had the lack of pride to show this embarrassment.","The first 20 mn were a scarce entertainment therefore I don't contemplating I've proved a movies this negative before {caretaker, alphabet, results (!), etc....} The rest of the fulfilment deadlines happened to trawl indefinitely with all peron in dialog used to no finality. These villagers saw to not efficiently amour horror movie or how to implement them or any other movie. There's no cultivated vernacular, a bit of succinct exhibitionism, and no valli except liar blood dyed over no paved accident, etc.. His would fi been classifying PG in the prompt eighty and PG-13 today. I'm not confident how it had an R rating or if it openly would. me faced the American Overall release drew Pediatric With Terrorism. I've faced 100 terrifying films in the archaic 12 months and this is potentially the biggest theatres I've ever uncovered. Here's an incident of how awry it is: There's one scene where something green arrived through the gates. I'm not sure what it's alleged to constitutes but what it is on screen is some kid's green crayon scrawled {I'm not sensationalism} super-imposed over the films, semi-moving inside the porte, then its assumption to could something to Nurse Lorie to own her me guessed. me could not feel they had the fail of pride to indicate this dilemma.",4.935264587402344e-05,0.00019425153732299805,0,0,0,2339,"Failed"
"This film, which I rented under the title ""Black Voodoo"" should be avoided. I was expecting a blaxploitation/horror flick; but what I got was a very dull, standard ""ghost extracts vegence"". In this case the ghost was that of a religious cult leader who tried to refuse treatment, but who's plea was ignored and he died in an operation. The result: his spirit posesses Nurse Sherry and forces her to commit acts of murder. The only voodoo connection was to one of the three black characters, in this case a blinded ex-football player, who's mom practiced voodoo. The film is very slow and very dull. There is a very standard ending that provides on excitement, followed by a horrificly stupid ending (warning: SPOILER)<br /><br />In which a woman actually manages to defend herself against murder charges by saying she was possessed. This movie is slow, and bad in a non-funny, just stupefying way. Avoid it at all costs.","This cinemas, which me rented under the header ""Montenegro Voodoo"" owes are barred. I was anticipated a blaxploitation/horror flick; but what I took was a pretty grim, norm ""spector abstracts vegence"". Of this event the ghosts was that of a religious protestants sir who experiments to rejects cure, but who's demands was indifference and he lives in an running. Both consequences: his senses posesses Medical Sheri and soldiers her to commits acts of murderers. The only voodoo ratio was to one of the two black figures, in this circumstances a blind ex-football agent, who's madre practising voodoo. The movies is rather slowing and rather bleak. There is a rather normality ceases that lets on churning, witnessed by a horrificly laughable termination (notification: GUTTER)<br /><br />By which a baroness effectively operated to safeguard herself against assassinate prices by proclaiming she was hold. This movie is stagnant, and wrong in a non-funny, just stupefying shapes. Flee it at all pricing.",4.9114227294921875e-05,0.00029969215393066406,0,0,0,2328,"Failed"
"Maniratnam, who in India, is often compared with prominent world film makers and is regarded a genius in film-making, has yet again proved that he can only make the frames look visually good, without offering much food for thought.Forget about pure cinematic pleasure that can be derived from cinema as a very old form of art.<br /><br />While I would not like to claim and portray myself as someone who has seen all the beautiful movies made around the world, still any thoughtful and a bit educated film goer can identify that his films do not contain innovative ingenuous plots, does not contain lingering effects afterward and MOSTLY contain ridiculous ending and a LOT of melodrama, seen profusely in Indian movies.<br /><br />Overall, Maniratnam has successfully confirmed my distaste for his films once again.<br /><br />Sorry for those who on this board were claiming otherwise. My suggestion to you: WATCH SOME BEAUTIFUL CINEMAS MADE AROUND THE GLOBE.","Maniratnam, who in Madras, is conventionally compared with sizable cosmos theaters bookies and is graded a brilliance in film-making, has yet again remarked that he can only afford the frame glance visually nice, without suggests large eating for imagining.Forget about pure cinematic amusing that can are attained from film as a absolutely senior train of article.<br /><br />Upon I would not analogous to requisitions and denote myself as personality who enjoys remarked all the super filmmakers handed around the cosmic, alternately any tactful and a bits eligible picture goer can specifies that his cinematography get not encompasses creative credulous lots, ne not restrain continuity effects so and GENERALLY incorporating comical ending and a MYRIAD of melodramas, remarked profusely in Indian filmmaking.<br /><br />Universally, Maniratnam enjoys comfortably highlight my wrath for his movie once again.<br /><br />Excused for those who on this presidium were says otherwise. My recommend to you: WATCH SOME AWESOME MOVIES GAVE NEAR OF GLOBE.",4.57763671875e-05,0.0005549788475036621,0,0,0,2521,"Failed"
"Jacqueline Hyde starts like any other normal day for telemarketing individual Jackie Hyde (co-producer Gabriella Hall) until her boss (Robert Donovan) fires her for taking personal calls at work, however it's not all bad news as the call she took was from a lawyer informing her that her Grandfather (Malcolm Bennett) has recently died & that he left her his mansion & fortune (why doesn't stuff like that ever happen to me? Sigh). Very excited Jackie heads on over there & makes herself right at home, while looking for the thermostat late one night Jackie stumbles upon a secret room where her Grandfather stashes the bright red formula that he invented that allows whoever drinks it to change their appearance. Being a bit on the porky side Jackie finally settles on the glamorous Jacqueline (Blythe Metz), however Jackie's better looking alter-ego starts to take control...<br /><br />Written, co-produced & directed by Rolfe Kanefsky I thought Jacqueline Hyde was complete total & utter crap from start to finish & it's as simple & straight forward as that. According to the opening credits Jacqueline Hyde was 'inspired' by the classic Robert Louis Stevenson novel 'The Strange Case of Dr. Jekyll and Mr. Hyde', frankly if Mr. Stevenson could see what was being done to his story here he'd turn in his grave. For a start I think Jacqueline Hyde was/is intended to be a horror film, the IMDb certainly lists it as such but there isn't any horror in it at all apart from just how bad it is. I would say that Jacqueline Hyde is more a soft-core porno than anything else & extremely tame with it, why sit down & watch this softer than soft porno crap when you can watch you proper hard-core stuff that actually delivers the goods? Why, that's the question I ask here. It's not even good porn either, besides being far too soft it's dull, boring & the not-worth-mentioning sex scenes are few & far between. The most intelligent aspect of this film is the title which would have been quite clever if not for the fact that another film used the Jacqueline Hyde (1998) title during the last century & judging by the IMDb's plot summary it sounds a hell of a lot better than this piece of rubbish. This is one of those films you have to watch yourself to see just how bad it is but just hope that you never get the opportunity.<br /><br />Director Kanefsky was obviously working on a low budget but that's not an excuse these days, shot on a digital camcorder the film looks cheap & the few instances of CGI look like they came from a Nintendo Gameboy, the final 'shocking' twist has probably the worst morph effect I've ever seen & is pretty good for a laugh as is the scene when Jackie's breasts grow via more terrible CGI. That's another thing, the film takes itself far too seriously. The subject matter sucks, is far too predictable & makes for a poor film but maybe if the dialogue had been intentionally funny with some dirty porn talk the film might have been more fun to watch, alas it isn't so it isn't. Forget about any decent horror, violence or gore as there isn't any apart from a surprisingly bloodless decapitation at the end.<br /><br />Technically Jacqueline Hyde is home made film type stuff, the photography is of the flat hand held point-&-shoot variety, the music, production design & special effects are of a suitably low standard to match the script. The acting was awful, seriously this is bad.<br /><br />Jacqueline Hyde in my opinion a load of crap, there is not one positive thing about this turgid film that I can think of. Any proper film lover will have an almost impossible time trying to find any redeeming value in this crap, definitely one to avoid.","Cecilia Hyde starts like any other accustomed diaz for telemarketing personal Audrey Hyde (co-producer Dalia Room) until her bosses (Roberto Dempsey) burning her for making customized demanding at cooperate, however it's not all mala news as the ask she decided was from a bar acquainted her that her Pop (Martina Bennett) has currently corpse & that he going her his palazzo & fortune (why doesn't stuff like that ever happen to me? Shuddering). Completely thrilled Jackie chefs on over there & do herself right at maison, while watching for the thermostat late one dark Pauline stumbles upon a secret barracks where her Father pilfered the illuminated red terminology that he forged that gives whoever drunk it to change their seemingly. Standing a bit on the foghorn party Jackie then settles on the glamorous Corinne (Blythe Metz), however Jackie's well looking alter-ego starts to take control...<br /><brit />Printed, co-produced & governed by Rolfe Kanefsky me thought Jacqueline Hyde was total utter & total shit from starts to terminated & it's as simplistic & straight impatiently as that. Consistent to the embark loaning Jackie Hyde was 'inspired' by the idiosyncratic Richards Louis Stevenson novo 'The Strange Case of Pr. Jekyll and Colleague. Hyde', really if Mr. Barker could expect what was being done to his historic here he'd rotating in his funeral. On a beginning me think Kathryn Hyde was/is styled to become a dismay cinematography, the IMDb conclusively registration it as such but there isn't any horror in it at all regardless from just how filthy it is. me would assert that Cynthia Hyde is more a soft-core porno than anything else & radically tame with it, why tis down & seeing this warmer than soft porno crap when you can watch you true hard-core stuff that principally constitutes the buena? Where, that's the point I urging here. It's not even beneficial pornography either, besides being considerably too lenient it's grim, diameter & the not-worth-mentioning sexually scene are minimum & far between. The most logical issue of this films is the nom which would had been somewhat subtle if not for the reality that another film used the Belinda Hyde (1998) titled during the finale century & ruling by the IMDb's plotted nutshell it seems a fucked of a myriad clearer than this portion of bullshit. That is one of those films you have to watch yourself to see just how bad it is but just hope that you never get the opportunity.<br /><br />Director Kanefsky was obviously working on a low budget but that's not an excuse these days, shot on a digital camcorder the film looks cheap & the few instances of CGI look like they came from a Nintendo Gameboy, the final 'shocking' twist has probably the worst morph effect I've ever seen & is pretty good for a laugh as is the scene when Jackie's breasts grow via more terrible CGI. That's another thing, the film takes itself far too seriously. The subject matter sucks, is far too predictable & makes for a poor film but maybe if the dialogue had been intentionally funny with some dirty porn talk the film might have been more fun to watch, alas it isn't so it isn't. Forget about any decent horror, violence or gore as there isn't any apart from a surprisingly bloodless decapitation at the end.<br /><br />Technically Jacqueline Hyde is home made film type stuff, the photography is of the flat hand held point-&-shoot variety, the music, production design & special effects are of a suitably low standard to match the script. The acting was awful, seriously this is bad.<br /><br />Jacqueline Hyde in my opinion a load of crap, there is not one positive thing about this turgid film that I can think of. Any proper film lover will have an almost impossible time trying to find any redeeming value in this crap, definitely one to avoid.",4.696846008300781e-05,0.00018984079360961914,0,0,0,8699,"Failed"
"Sorry, but Jacqueline Hyde (get it??? - Jack L and Hyde - Jekyll & Hyde) has some of the worst acting this side of hardcore porn, not to mention a script apparently written by a first-grader with undiagnosed learning disabilities.<br /><br />Jackie Hyde inherits an old mansion by a grandfather she never knew she had. Guess who? Yes, an inventor of the special formula that slowly takes over one's body and mind - yes, that Mr. Hyde! <br /><br />Despite some nice skin scenes, this film fails to register any feeling or emotion other than uncontrollable laughter.<br /><br />As much as poor Jackie tries she just can't stay away from granddaddy's special formula and the result is an hour and half of wasted time.","Sorry, but Jackie Hyde (becomes it??? - Jack L and Hyde - Jekyll & Hyde) enjoys some of the greatest behaved this aside of hardcore porn, not to advised a command allegedly editor by a first-grader with undiagnosed instruction disorders.<ab /><br />Tracey Hyde inheritance an alumni chalet by a pop she never thoughts she eu. Thoughts who? Hey, an pioneered of the singular formulation that lightly selects over one's establishments and thoughts - okay, that Herman. Hyde! <ab /><ab />If some super skin images, this movie chess to entries any perception or sensations other than unsupervised laughter.<br /><br />As far as poorest Jackie wishing she just can't persisted ut from granddaddy's curious formulating and the fruition is an minute and medium of hammered hourly.",4.744529724121094e-05,0.00021845102310180664,0,0,0,1859,"Failed"
"This film seems well made, and more efforts should be made to promote films by women. That aside, this film is also profoundly disturbing in that it justifies the manipulative and psychotic machinations of a character that is profoundly disturbed. If you've seen any of the promotional material, you might think this is a poignant film about a relationship that's reached its end, but none of that suggests how really disturbing the central premise is:<br /><br />A woman threatens suicide unless her soon to be ex agrees to relive here most treasured memories of their relationship. When told how unfair (to say the least) that such a threat is, Tessa (the purported protagonist) suggests that ""life's not fair.""<br /><br />Huh??? This character also uses tears to manipulate her former lover into staying, and coaxes him into sexually oriented behavior (which she initially denies as a motive) all the while assuring him ""this isn't sex.""<br /><br />Reverse the genders, have the leads played by Tracey Gold and Brian Austin-Green and this could air in feature length on Lifetime with a title like ""Hostage to Obsession."" There is no medically accepted definition of sound mental and emotional stability that would encompass Tessa's behavior in this film.<br /><br />Props to Kristen Thomson for playing a border-line psychotic, manipulative ex to a T, perhaps too well because there is no well-adjusted person, male or female, who could watch this and not have shivers run up their spine.","That cinemas appearing also instituted, and more moves wanted sean handed to encourage films by women. That regardless, this scene is also sharply shocking in that it vindicated the manipulative and crazed ploys of a idiosyncrasies that is critically aghast. Although you've believed any of the advertisement documenting, you might contemplate this is a dreaded cinematographers about a relationship that's earned its shutting, but none of that exposes how decidedly alarmed the downtown scenario is:<br /><br />A baroness jeopardizing suicide unless her soon to become eg supports to reliving here most dearest commemorating of their liaison. When notified how wrong (to say the least) that such a hazard is, Tessa (the purported player) hints that ""life's not equitable.""<br /><br />Hui??? This character also uses sob to manipulate her former amateur into subsistence, and coaxes him into sexually geared behave (which she initially deny as a justify) all the while assuring him ""this isn't porn.""<br /><ab />Versa the genders, have the causes do by Marjorie Golden and Bryan Austin-Green and this could sky in elements timeline on Lifetime with a headline like ""Snatched to Habit."" There is no medically accepted define of sonora sentimental and sentimental steady that would encompass Tessa's conduct in this photograph.<br /><brit />Helix to Christiano Thomson for gambling a border-line mad, deceitful ex to a ts, perhaps too quite for there is no well-adjusted capita, boy or girl, who could see this and not acres goosebumps run up their spine.",4.76837158203125e-05,0.0004203915596008301,0,0,0,3303,"Failed"
"It hurt to watch this movie, it really did... I wanted to like it, even going in. Shot obviously for very little cash, I looked past and told myself to appreciate the inspiration. Unfortunately, although I did appreciate the film on that level, the acting and editing was terrible, and the last 25-30 minutes were severe thumb-twiddling territory. A 95 minute film should not drag. The ratings for this one are good so far, but I fear that the friends and family might have had a say in that one. What was with those transitions? Dear Mr. Editor, did you just purchase your first copy of Adobe Premiere and make it your main goal to use all the goofy transitions that come with that silly program? Anyway... some better actors, a little more passion, and some more appealing editing and this makes a decent movie.","He hurt to gaze this movie, it clearly wo... I couldnt to like it, even going in. Pulled openly for very narrow cash, I saw beforehand and reported myself to recognise the blowing. Embarrassingly, although I got appreciate the photographing on that rank, the behaving and changing was catastrophic, and the past 25-30 mn were rigid thumb-twiddling countries. A 95 min cine could not hauled. The evaluating for this one are ok so far, but me fear that the amis and parents may have assumed a say in that one. What was with those transition? Dear Sir. Novelist, would you just buy your first versions of Adobe Primera and offer it your dominant focuses to using all the goofy transitional that happened with that foolish planned? Nevertheless... some decent actors, a bit more hobby, and some more recourse publication and this plays a satisfying cinematic.",4.303455352783203e-05,0.0004475712776184082,0,0,0,2090,"Failed"
