original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
"Rita Hayworth plays a Brooklyn nightclub dancer named Rusty who specializes in cheesecake chorus revues; she manages to get herself on the cover of a national fashion magazine, but her impending success as a solo (with romantic offers all around) has smitten boss Gene Kelly chomping at the bit. Terribly tired piece of Technicolor cotton candy, with unmemorable musical sketches (the two worst of which are irrelevant flashbacks to the 1890s, with Hayworth portraying her own grandmother). Kelly, as always, dances well but acts with false sincerity; when he's serious, he's insufferable, and the rest of the time he's flying on adrenaline. The script is a lead weight, not even giving supporting players Phil Silvers and Eve Arden any good lines. *1/2 from ****","Rita hayel plays a Brooklyn cabaret dancer named marion who plays in cheese, and revue.; she has to win herself on the front of a two fashionable magazines, but her future debut as a solo (with paris offered all involved) has smitte- boss Gene Kelly chomps at the bit. and tired piece of musicalicolor cotton candy, with unmemoraive musical pieces (the both best of which are extra scenes to the streetcar, with hayport playing her own aunt). and, as never, marches well but works with true heart; when he's seriously, he's insufferaserious, and the rest of the times he's flying on nerve. this musical is a solid project, not just getting supporting players Phil silverman and Eve Arden any good line. *1/2 from ****",4.6133995056152344e-05,0.0034385323524475098,0,0,0,456,Failed
"""Cover Girl"" is a lacklustre WWII musical with absolutely nothing memorable about it, save for its signature song, ""Long Ago and Far Away."" This film came out before Gene Kelly really hit his artistic stride, and while there are evidences of his burgeoning talent here, mostly he plays sidekick to Rita Hayworth. And there's the problem. Rita Hayworth is gorgeous, no doubt about that. But she's simply not a compelling screen presence. I've always found myself wanting to like her more than I actually do, and this movie is no exception. She's simply not a very good actress, and she's not even a very good dancer. Good looking as she is, there's something vapid about her, and this movie suffers because of it.<br /><br />Grade: C-","""covering Girl"" is a og-tre WWII song with absolutely nothing memorable about it, save for its famous line, ""been old and well gone."" that movie went out before Gene he could hit his art career, and while there are evidences of his burgeoning talents here, primarily he played sidekick to co hay.. because there's the problem. gloria hayfield is beautiful, no doubt about that. though she's still not a presence in person. I've still finding myself wanting to like her more than always genuinely do, and this story is no instance. she'l also not a very good woman, and she's not any a very nice waltz. but just as she is, there'is a vat about her, and this one suffers because of it.<10 /><s />letter: C-",4.684925079345703e-05,0.00016319751739501953,0,0,0,435,Failed
"Formulaic slasher film, only this one stars three ten year olds (all born during a lunar eclipse) as the killers. Nice, huh? A little bit of gore and a nice nude scene may make this worthwhile for diehard fans of the genre, others beware.<br /><br />*1/2 out of ****",".typical slashr film, only this one stars two ten female girls (all as during a gao pu) as the perpetrators. cute, ya? A little bit of blood and a pretty toilet scene will make this worthwhile for die. fans of the film, also bemouth.<br /><br />*1/6 out of ****",5.435943603515625e-05,0.00047087669372558594,0,0,0,194,Failed
"Is it a poorly acted, cliche-ridden pile of trash? Of course. Anyone who doesn't realize that when they pick up the box in the video store probably doesn't have any right judging movies in the first place. Thus, I will now rate the aspects of the film that we actually care about on a scale of 1 to 10:<br /><br />Violence and gore: 4 -- For this genre, there are very few deaths, and the gore is almost non-existent. Anyone looking for a little blood should probably look elsewhere. The only redeeming quality is the fact that kids are doing these awful things, which raises the bar a little.<br /><br />Suspense: 1 -- Okay, I feel bad for anyone who gets scared by this trio of dorky looking kids.<br /><br />Nudity/sex: 7 -- Lots of boobage from three different women, one of whom is the MTV vj Julie Brown. There are two sex scenes, but little is shown in them.<br /><br />Unintentional humor -- 4 -- There are a few good laughs with the kids trying to act scary, but all in all, it's just bad, not funny bad.<br /><br />Overall -- 4 -- It's not unwatchable. There are a few fun moments, and enough nudity to keep your attention for the entire movie. However, only watch this movie if you're a big fan of the 80's slasher flicks. This definitely falls on the lower end of the scale, but it's not all the way at the bottom. The real downside is the disappointing ending. It almost ruined the movie for me.","has it a badly done, cliche-ridden gathering of trash? Of course. whoever who doesn't forget that when they give up the chest in the a shop seems doesn't have any right a movies in the grand sense. therefore, me will now rate the components of the thing that we actually cared about on a order of 0 to 5:<s /><br />homicide and gore: 6 -- of this genres, there are very few death, and the damage is virtually non-existent. any searching for a fresh life should be look elsewhere. only only redeeming feeling is the knowledge that people are doing these awful places, which raises the bar a little.<b /><bf />drama: i -- oh, I feel bad for anywhere who is scared by this trio of do, leaning kids.<gr /><gr />Nudity/porn: 3 -- Lots of boobagging from the individual women, one of whom is the local vn millie Brown. There are two porn scene, but nothing is showing in them.<sc /><gr />unintentunexpected funny -- 4 -- they are a few bad looks with the children wanting to look funny, but all in all, it's just real, not not happening.<sc /><gr />however -- 4 -- it'n not unwatchable. the are a few action scene, and enough nudity to stay your view for the rest one. However, only view this picture if you're a huge fan of the 80'm slashing flick,. This also falls on the low part of the list, but it's not all the thing at the bottom. of real downside is the sadly end. and almost destroyed the thing for me.",5.042552947998047e-05,0.00017696619033813477,0,0,0,1059,Failed
"'Bloody Birthday' is an odd and, at times, humorous low-budget horror flick along the lines of 'Mikey' or a less intelligent version of 'The Good Son'.<br /><br />Set in a small Californian town, three babies are born at the height of an eclipse, where planetary alignment means they are somehow born without emotions. Ten years later, our three little psychopaths take themselves on a killing spree, doing away with parents, siblings, teachers and anyone else who irritates them. Only one teenage girl knows the truth to be able to stop them. There is no explanation for why babies across the world born at the same time aren't equally as twisted but there you go!<br /><br />For a slasher film, it's very tame in terms of violence and gore, which I suppose highlights the problem of casting child characters as the killers as there is only so much you can expose the young actors to. Instead, it's amusing and a little disturbing seeing three ten-year-olds plotting murders and carrying out their plans using guns, knives and crossbows. The main reason why it doesn't descend into being totally ridiculous is because the child actors are very convincing in their roles with the way they slyly play the little innocents in front of undiscerning adults while showing their dark side to the girl who knows the truth.<br /><br />'Bloody Birthday' is rather mediocre as a horror flick, with few scares and little blood, but because it has the shock factor of having kids as the killers, it is a bit unique in that way. One to watch if there's nothing else on.","'black birthday″ is an eureka and, at times, satirical low-slash victorian horror along the line of 'mikey″ or a somewhat fictional variant of 'this fair Son'.<b /><bf />based in a fictional californiaan town, these kids are all at the level of an lightning, where their sync meant they are also raised without feeling. Ten fingers soon, our three two psychopathies take themselves on a vicious sprun, doing havoc with homes, families, teachers and any industry who irritates them. none single local girl knew the truth to be trying to stop them. we is no explanation for why baby across the nation born at the same place aren't similarly as twist but there you get!<gr /><s />like a slashie flick, it's very tame in ways of violence and violence, which of suppose highlights the problem of placing child extras as the killers as there is only so everything you can expose the young actors to. Instead, it's ironic and a little disturbing when the ten-year-girls plan suicide and carrying out their scheme with fists, daggers and crossbowed. The the reason why it doesn't descend into being totally irrational is because the student assassins are very transparent in their situations with the ways they slye play the little innocentes in front of undiscering females while showing their darkest sided to the female who knew the lie.<br /><br />'blood birthday- is rather agiofactory as a flick horror, with few surprises and few death, but because it has the shocks rule of having people as the assassins, it is a lot strange in that regards. another to listen if there's no else on.",4.553794860839844e-05,0.00037658214569091797,0,0,0,1063,Failed
"When people say children are annoying u think ya my little cousins can be annoying and i said LITTLE. These children are turning 10 and they are without a doubt the most annoying bratty children you will ever encounter (in a film). Lets start with the blonde - Debbie - She's a slut of a girl, i mean come on she wears mini skirts, she has stupid frizzy blonde hair and a freckley red bunny like face. She acts so innocent. Next we have the second child - the Geek - who thinks he's so cool, with his long range shooting and his use of a silencer (a coat over the gun) and most of all his evil bratty smile. The next kid is the quiet one you don't care about so thats all on him. This film angered me at the children's intelligence and the only enjoyment i got was from my cousin who kept bitching about them.","When people think toys are annoying to say you my tiny cousin can be noisy and i mentioned something. the boys are like 9 and they are like a quarter the most annoying bratty girls you will never see (in a movies). Lets go with the one - marge - she'es a sly of a thing, i said come on she says mini legs, she has really frizgy pink eyes and a freckley pink frog kind thing. always acts so oblivious. there we have the second level - the bully - who gets he's so great, with his hook aim stuff and his uses of a kindrs (a coat over the knife) and most of all his little bratty smirk. there first boy is the smallest guy you don't cared about so thatyou all on him. first film upset me at the children's size and the only enjoyment i got was from my cousin who kept bitching about them.",5.841255187988281e-05,0.003085494041442871,0,0,0,590,Failed
"When you make a film with a killer-kids premise, there are two effective ways to approach it; you can either make it as realistic as possible, creating believable characters and situations, or you can make it as fun as possible by playing it for laughs (something which the makers of ""Silent Night, Deadly Night"" did, for example, on an equally controversial subject: a killer Santa). The people who made ""Bloody Birthday"", however, do neither of those things; they simply rely on the shock value of the image of a kid with a gun (or a knife, or a noose, or an arrow) in his/her hand. The result is both offensive and stupid. The whole film looks like a bad idea that was rushed through production (and then kept from release for several years). It's redeemed a tiny bit by good performances from the kids, but it's VERY sloppily made. (*1/2)","the you make a movie with a killer-kids logo, there are both appropriate uses to describe it; you can one get it as fake as possible, using beliefake character and situations, or you can making it as jokes as possible by making it for giggles (something which the hosts of ""dark Night, Deadly street"" did, for also, on an another controversy issue: a killer christmas). my guys who created ""vicious Birthday"", however, do both of those things; they do do on the video video of the picture of a kid with a knife (or a knife, or a nooses, or an arrow) in his/her mouth. it resulting is both appropriate and stupid. your whole film looked is a great movie that was short through production (and then delayed from release for several days). it'es redeemmade a hundred bits by best performances from the kids, but it's pretty sloppily funny. (*0/1)",4.506111145019531e-05,0.00013518333435058594,0,0,0,654,Failed
"Bloody Birthday is a totally rubbish slasher movie from beginning to end. <br /><br />I found the acting to be pretty good considering the genre of movie and its obvious low budget. I don't know what was going on with the cinematography but it looked ghastly. Way too over-saturated. Maybe this is a bad transfer to DVD or maybe it always looked like that, I don't know. <br /><br />There really are no redeeming qualities to speak of. There are a few deaths but not really gory. I wouldn't bother with it if I was you. The best thing about the DVD was the 15 minute interview with producer Max Rosenberg who was very amusing and honest. He didn't have anything good to say about director Ed Hunt and admits the movie was a failure, but he would like to re-make it as he believes it has a decent plot. However, he died in 2004 so I guess it will be up to someone else to take on that challenge. With the way things have been going in the last few years it wouldn't surprise me, there's at least one re-make per week at the cinema these day. It couldn't be any worse than the original I suppose but I couldn't care less whether it got re-made or not.","your Birthday is a be what slash. movie from begin to end. <br /><a />was found the act to be rather poor due the subject of war and its clearly short cost. my don't say what was went on with the cinematography but it seemed ghasing. rather too over-posed. either this is a a return to film or maybe it always looked that that, my don't say. <contents /><br />these really are no redeemable things to know of. here are a few lives but not for gomany. I wouldn't bother with it if a was you. our best thing about the disc was the very page interviewed with production victor Rosenberg who was very intelligent and professional. He didn't have anything left to go about its al Hunt and admitted the thing was a failure, but he still like to re-release it as he regards it has a better action. fortunately, he died in 2002 so we think it will be up to who else to take on that task. after the way conditions have been being in the past few years it wouldn't be me, there's at only one re-release next week at the cinema these day. its couldn't be any better than the former we know but we couldn't think less how it had re-released or not.",5.519390106201172e-05,0.0007995963096618652,0,0,0,929,Failed
"A mean spirited, repulsive horror film about 3 murderous children. Susan Strasberg is totally wasted in a 5-minute cameo, even though she receives star billing. If your a Julie Brown fan, you'll want to check it out, since she's naked in a couple of shots. All others,avoid.","A meant violent, .ish porn movie about the toilet babies. Susan Strasberg is totally right in a 5-second cameo, even though she lands star part. If your a movie green favorite, you'll have to watch it out, since she's naked in a some of shots. All these,read.",5.2094459533691406e-05,0.0009393095970153809,0,0,0,195,Failed
"This movie cannot be serious because it has a nerdy looking kid named Curtis killing people. The other two psycho kids are kind of cute but that Curtis kid is just so ugly because he wears these huge, brown, ugly glasses. The actor probably wandered on the wrong set and he was really supposed to go to Revenge of the Nerds.<br /><br />Another thing that I hate so much about this movie is that Curtis takes his sweet time shooting people. I kept my finger on the fast forward button because he took too long and what was up with his voice? He sounded like he was fourteen and not ten. Another thing I hated was that he kept smiling like an idiot and there was no point to that.<br /><br />Then they put that annoying kid in the freezer and somehow he found a flashlight in there. That didn't make any sense and neither did the music. The music didn't fit any of the scenes.<br /><br />This movie is slow, boring and a waste of time. Watch a different movie on your birthday.","s picture the be any because it has a nerdy looking one named ricky fighting enemies. other other 2 the kids are sort of funny but that ricky boy is just so ugly because he gets these large, yellow, angry noses. that player apparently went on the wrong shot and he was not allowed to go to Revenge of the neds.<bf /><gr />1 thing that most hate so bad about this movie is that jason takes his petty revenge shooting everyone. we kept my hand on the stop forward button because he took too long and what was up with his delivery? him sounds out he was 14 and not up. second what they hated was that he tried looking like an coward and there was no points to that.<gr /><br />but they put that a guy in the freezeer and supposedly he dug a flashlight in there. there didn't make any sense and neither did the lyrics. our version didn't play any of the scene.<gr /><br />your film is loud, weird and a waste of money. see a differently movie on your valentine.",5.3763389587402344e-05,0.0008652806282043457,0,0,0,720,Failed
"Bloody Birthday opens to a shot of Meadowvale General Hospital. There three babies are being born at precisely the same time during a total eclipse. A caption informs us that it is now 'Meadowvale, California June 1, 1980'. Two teenage lovers, Duke Benson (Ben Marley) and Annie Smith (Erica Hope) are getting down to business in an open grave. They hear noises and Duke investigates. Both Duke and Annie are murdered. Sheriff Jim Brody (Bert Kramer) is baffled and only has the handle of a child's skipping rope that Annie was holding, as a clue. Unfortunately before Sheriff Brody can solve the case his youngest daughter Debbie (Elizabeth Hoy) and two of her friends Curtis Taylor (Billy Jayne as Billy Jacoby) and Steven Seton (Andy Freeman) murder him. Just as they are finishing Sheriff Brody off another young boy from their class named Timmy Russel (K.C. Martel) turns up, the three killers are unaware of how much he saw. Soon after the incident Timmy plays with Steven and Curtis in a junkyard. Curtis locks Timmy into an old locker. Timmy manages to escape and tell his sister Joyce (Lori Lethin), but she doesn't believe him at first. The three children carry on their murder spree. Their strict teacher Miss Davis (Susan Strasberg) a lovemaking couple (John Avery and Sylvia Wright) in a van and Debbie's older sister Beverly (Julie Brown) are among their victims. Joyce begins to have her suspicions about Debbie, Curtis and Steven which makes her and Timmy a target for the evil trio. Will they be able to convince the authorities that these three innocent looking 10 year olds are really soulless killers?<br /><br />Co-written and directed by Ed Hunt I have an intense dislike for this film. I think it's absolutely awful and doesn't have a single enjoyable aspect to it's 83 minute running time. The script by Hunt and Barry Pearson gives us no explanation for the child killers motives beyond the solar eclipse that blocks out Saturn and therefore for some bizarre astrological reason these three children don't have any conscience, so these are the only children ever born during a total eclipse? If that is true why do they wait until just before their tenth birthday's before starting their killing spree? I guess it just suddenly kicks in, right? To it's credit it is reasonably well paced but I still found it incredibly boring and tedious to sit through. The film as a whole is very unexciting and predictable, the children are revealed as the killers within the first 10 minutes and as I've mentioned next to no motive is given. It's very silly at times, too. Check out the scene where Debbie stops Steven by throwing a bowl of water over him! The Sheriff's death is put down to him falling down some steps, yeah right the injuries suffered from that type of accident aren't going to be the same as if your beaten to death with a baseball bat like he was in reality, any competent Doctor or Pathologist would have spotted that within 5 seconds. There isn't a single drop of blood spilt in the entire film and all of the lame killings are dull and unimaginative. There is some out-of-place looking nudity as Debbie charges 25c to let boys peek through a hole while her sister Beverly strips. There is an early scene just after the 5 minute mark when Joyce walks from the kitchen to the living room and the boom mike is clearly visible at the top of the screen, not even a little bit of it the whole damn thing. The general incompetence continues throughout the film. The whole production is bland and instantly forgettable. The acting is poor throughout, those three kids are very annoying and got on my nerves right from the start and made sitting through this film even more of a chore, especially Curtis in his geeky over-sized glasses. I just hate this film really, simple as that. I can't think of a single good thing to say about it. Definitely one to avoid.","and calendar cuts to a shot of meadowvalley road ward. then and twins are being born at the the same second during a full illumination. on capting reveals our that it is now 'Meadowvale, California april 3, 1980'. both teenage parents, blake durham (Ben Marley) and eve hope (fiona Hope) are getting down to things in an opening graveyard. the loud loud and blake discovers. but fiona and elle are dead. inspector jack sharp (burt Kramer) is baffled and only has the grip of a child'd walking rope that bella was gripping, as a hint. however before constable Brody can solve the matter his own son annie (rebecca hon) and two of her friends robert more (Billy slater as Billy jacobi) and paul fleming (ian howard) shoot him. only as they are finishing as Brody off out the man from their room who hodge Russel (d.d. Martel) looks up, the three assassins are conscious of how everything he saw. immediately after the incident Timmy is with dizzy and Curtis in a junkyard. he locked Timmy into an antique school. Timmy is to flee and tells his girlfriend di (joyce Lethin), but she doesn't believes him at everyone. The 4 kids keep on their killing sp.. the strict school the black (elizabeth strasfeld) a lovemaking duo (charles Avery and jo Wright) in a van and debbie'a girl sister gloria (nee Brown) are all their targets. this gets to have her doubts about bobby, steven and dizzy which make her and rovers a target for the vicious triad. Will they be somehow to convince the authorities that these these innocent looking 5 years olds are the souling assassins?<s /><s />co-writer and film by Ed marks I have an intense dislike for this flick. I think it's absolutely awful and doesn't have a positive enjoyable aspect to it's 83 s ran run. those scripts by spade and ken lambert gives us no explained for the boy killer reasons beyond the the eclipse that rules out it and so for some unknown astrological reason these 3 men don't have any compassion, so these are the only ones never killed during a whole flare? maybe that is because why do they wait until just before their 10th birthday'd before planning their murdering sp.? me just it just suddenly kicks in, see? To it's credit it is reasonably his pace but we still found it incredibly boring and tedious to go through. The end as a whole is very unexciting and predictable, the children are revealed as the killers within the first 10 minutes and as I've mentioned next to no motive is given. It's very silly at times, too. Check out the scene where Debbie stops Steven by throwing a bowl of water over him! The Sheriff's death is put down to him falling down some steps, yeah right the injuries suffered from that type of accident aren't going to be the same as if your beaten to death with a baseball bat like he was in reality, any competent Doctor or Pathologist would have spotted that within 5 seconds. There isn't a single drop of blood spilt in the entire film and all of the lame killings are dull and unimaginative. There is some out-of-place looking nudity as Debbie charges 25c to let boys peek through a hole while her sister Beverly strips. There is an early scene just after the 5 minute mark when Joyce walks from the kitchen to the living room and the boom mike is clearly visible at the top of the screen, not even a little bit of it the whole damn thing. The general incompetence continues throughout the film. The whole production is bland and instantly forgettable. The acting is poor throughout, those three kids are very annoying and got on my nerves right from the start and made sitting through this film even more of a chore, especially Curtis in his geeky over-sized glasses. I just hate this film really, simple as that. I can't think of a single good thing to say about it. Definitely one to avoid.",4.494190216064453e-05,0.0002563595771789551,0,0,0,2000,Failed
"Might end up being the biggest disappointment that I will see in 2009. I seem to be the rare person who disliked Park's Oldboy, but I think that his ""Lady Vengeance"" and ""Sympathy for Mr. Vengeance"" are among the best films I've seen in the 2000's decade. Therefore, I really was looking forward to see this, especially as it got such positive reviews. Instead, I found the film clichéd, and broke little, if any new ground to the vampire genre. And while I can appreciate a bit of gallows humor in movies like this, I felt Park did this at very inopportune times.<br /><br />Others have compared/contrasted this to ""Let the Right One In,"" and I have to say that ""Let the Right One In"" was far superior to this one, and was a fresh take on the vampire genre. Sadly, Park's take was a tired one.","of ended up being the least regret that will will sees in 2008. we seem to be the most public who disliked Park's oldman, but we think that his ""Lady avenge"" and ""Sympathy for a. hunter"" are one the worst flick I've watched in the 2000's era. Therefore, and really was looking inclined to seeing this, even as it got such negative review. ultimately, we found the film clichéd, and broke nothing, if any new ground to the dracula family. so while I can appreciate a bit of gallows gag in games than this, personally felt wild did this at very inopportune circumstances.<10 /><ref />Others have reacted/contrasted this to ""leave the Right thing be,"" and was have to remark that ""leave the best man inside"" was no superior to this version, and was a newer attack on the dracula franchise. unfortunately, park'edited edit was a tired mess.",4.267692565917969e-05,0.00017279386520385742,0,0,0,567,Failed
"For years, I've been a big fan of Park's work and ""Old boy"" is one of my all-times favorite.<br /><br />With lots of expectation I rented this movie, only to find the worst movie I've watched in awhile. It's not a proper horror movie; there's no suspense in it and even the ""light"" part is so lame, that I didn't know whether to laugh or cry.<br /><br />I introduced my younger brother to Chan-Wook Park and what a disappointment he got from this. For me, an idol has fallen.<br /><br />If you loved movies like ""Old boy"", the Mr & Lady ""Vengeance"" or even his short films on ""Three extremes"", don't waste your time, the film's not worth it.","For yards, i's been a huge fan of park'other works and ""ill child"" is an of my all-times favorite.<ar /><s />i lot of anticipated I rented this flick, only to find the worse thing I've watched in ever. It's not a proper horror story; there're no story in it and all the ""lights"" version is so lame, that most didn't know how to laughter or cried.<ref /><ar />I introduced my younger nephew to jung-woojung jin and what a unhappy he got from this. without me, an enemy has fallen.<b /><ce />when you wanted films like ""our hero"", the gentleman & her ""Vengeance"" or any his small pictures on ""the colours"", don't waste your time, the film's not worth it.",4.8279762268066406e-05,0.00011038780212402344,0,0,0,463,Failed
"Some may go for a film like this but I most assuredly did not. A college professor, David Norwell, suddenly gets a yen for adoption. He pretty much takes the first child offered, a bad choice named Adam. As it turns out Adam doesn't have both oars in the water which, almost immediately, causes untold stress and turmoil for Dr. Norwell. This sob story drolly played out with one problem after another, all centered around Adam's inabilities and seizures. Why Norwell wanted to complicate his life with an unknown factor like an adoptive child was never explained. Along the way the good doctor managed to attract a wifey to share in all the hell the little one was dishing out. Personally, I think both of them were one beer short of a sixpack. Bypass this yawner.","Some can go for a title like this but we most assuredthe did not. some local professor, the norway, just goes a yen for adoption. she pretty much takes the only child offer, a bad choices that Adam. still it turns out david doesn't have both oins in the mouth which, quite immediately, causes arthe shock and turmoil for Dr. norby. the sob story drollhave played out with some problem after others, all based in Adam's inaacies and seizure. Why norman chose to compltake his case with an new issue like an adopted child was never revealed. across the line the great surgeon managed to find a wifeof to sharing in all the things the precious ones was dishing out. say, was thought both of them were one beer short of a sixk. forget this yawne.",6.139278411865234e-05,0.0008357763290405273,0,0,0,577,Failed
"An obvious vanity press for Julie in her first movie with Blake. Let's see. Where do we begin. She is a traitor during a world war; she redeems that by falling in love; her friends (who are presumably patriots because they are German citizens) are expendable and must die; and she winds up as a heroine. OK. The scenes with the drunken pilot and the buffoons who work for French intelligence can't even be described, and we won't even mention Rock's romantic scenes with a female. (By the way, when they visit a museum, look at his gaze - I reran it on video and it's priceless). Is it a farce or is it a romantic classic or is it a war movie? I don't know and you won't either.","at the academy awards for serena in her new movies with matt. Let's now. when do we go. She is a betrayed during a night fighting; she redeemles that by losing in bed; her friendships (who are not true because they are of patriots) are expenmade and will life; and she winds up as a woman. well. some scenes with the drunken captain and the buffoys who works for French secret can'd only be mentioned, and we won't ever mention rock'his love sequences with a woman. (By the told, when they visited a retrospective, look at his eyes - I reran it on youtube and it's priceless). Is it a farce or is it a fantasy drama or is it a real story? we don't know and you won't too.",9.763240814208984e-05,0.029344379901885986,0,0,0,524,Failed
"Blake Edwards tried very hard to change Julie Andrews image in this film. He tried to make her sexy not realizing she already was. I think they were both still a bit irked that Julie had not been chosen to film her Broadway success of Camelot and was passed over as not being sexy enough. Unfortunately, they chose this vehicle to try and assuage this belief. It gets to the point where it is almost funny seeing Rock Hudson, who we all know now was gay, kissing Julie every 2 minutes throughout this movie. It seems now that they were not only trying to make you believe that Julie was a femme fatale but that Rock was straight. Sadly, they have absolutely no chemistry together and the unending kissing scenes start grossing one out. The other error they made with this picture was not knowing what kind of movie they were making. It is almost three separate movies. There is the drama of Julie as the German spy trying to get military secrets from Rock. There is an air war movie with lots of footage of WWI vintage planes swooping about and there is the stupid attempts at humor that Blake Edwards seems to think he has to insert in every one of his pictures whether it is appropriate or not, In this case, it was not. The only truly redeeming qualities in this film are looking at the always lovely Dame Julie and hearing her sing in that crystal clear bell-like soprano. Of course if you love her, you may overlook the weaknesses of this film just because of her. You can always tell yourself, afterward, that it was a hell of a lot better than sitting through STAR!","the andrews tried very hard to give lea a picture in this title. his tried to keep her so not believing she actually was. was says they were both in a slightly ired that lea had not been chosen to screen her Broadway success of camel. and was handed over as not being so too. Unfortunately, they took this car to check and outuade this belief. this gets to the point where it is almost sad seeing and i, who we all know now was he, kissing lea only 2 second during this movie. the seems now that they were not only trying to let you believe that this was a femme fatala but that rocky was right. unfortunately, they have totally no feelings apart and the endlessalmost kissed scenes end billing another out. a other wrong they took with this photo was not knowing what sort of thing they were doing. this is essentially trois separate pictures. next is the mystery of the as the German mole try to take his things from go. he is an in war flick with all of screens of w, and aircraft swflying about and there is the idiot attempts at jokes that these producers tend to think he has to use in every one of his movies unless it is inappropriate or not, but this issue, it was not. The only real redeemimportant points in this picture are seeing at the once beautiful Dame iris and hearing her sang in that crystal clear bell-s chorus. and course if you have her, you could disregard the flawed of this series just because of her. on can never deny yourself, then, that it was a lot of a deal better than living through fame!",5.054473876953125e-05,0.0005376935005187988,0,0,0,1090,Failed
